
-150 -150 -10 
-150 -100 -10 
-150 -50 -10 
-150 0 -10 
-150 50 -10 
-150 100 -10 
-150 150 -10 

-100 -150 -10 
-100 -100 -10 
-100 -50 -10 
-100 0 -10 
-100 50 -10 
-100 100 -10 
-100 150 -10 

-50 -150 -10 
-50 -100 -10 
-50 -50 -10 
-50 0 -10 
-50 50 -10 
-50 100 -10 
-50 150 -10 

0 -150 -10 
0 -100 -10 
0 -50 -10 
0 0 -10 
0 50 -10 
0 100 -10 
0 150 -10 

50 -150 -10 
50 -100 -10 
50 -50 -10 
50 0 -10 
50 50 -10 
50 100 -10 
50 150 -10 

100 -150 -10 
100 -100 -10 
100 -50 -10 
100 0 -10 
100 50 -10 
100 100 -10 
100 150 -10 

150 -150 -10 
150 -100 -10 
150 -50 -10 
150 0 -10 
150 50 -10 
150 100 -10 
150 150 -10 
